TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,FrekuensiTransaksi,JamTransaksi,PenggunaanDevice,IPAddressAccount,Cluster_KMeans,Channel,CustomerOccupation
TX001315,AC00452,59235.1595,2023-07-12 16:50:42,Debit,Jacksonville,D000015,177.172.184.163,M091,33,295,1,213461236.65099996,2024-11-04 08:10:43,26-35,7,16,4,3,1,ATM,Doctor
TX001316,AC00036,1363208.8654999998,2023-03-08 17:07:21,Debit,Austin,D000398,13.149.61.4,M007,67,115,1,83689945.95699999,2024-11-04 08:08:42,55+,5,17,3,4,3,Online,Retired
TX001317,AC00125,422588.5955,2023-09-18 18:35:23,Debit,Milwaukee,D000663,32.169.88.41,M018,41,48,1,51146630.9048,2024-11-04 08:06:33,36-45,6,18,9,6,1,ATM,Engineer
TX001318,AC00403,52346.488000000005,2023-12-25 16:30:45,Debit,Atlanta,D000082,81.102.230.41,M015,29,96,1,158708733.98759997,2024-11-04 08:09:42,26-35,8,16,6,5,1,ATM,Doctor
TX001319,AC00264,194801.912,2023-08-09 16:22:25,Debit,Tucson,D000002,177.172.184.163,M034,49,98,1,30034751.636,2024-11-04 08:08:38,46-55,6,16,5,3,1,ATM,Engineer
TX001320,AC00123,312101.2125,2023-05-11 17:15:10,Debit,New York,D000169,32.169.88.41,M088,59,147,1,141343264.153,2024-11-04 08:11:20,55+,4,17,2,6,1,ATM,Engineer
TX001321,AC00298,31008.876,2023-07-19 17:38:50,Debit,Atlanta,D000137,177.172.184.163,M088,55,30,1,36790130.50259999,2024-11-04 08:11:06,46-55,7,17,6,3,1,ATM,Retired
TX001322,AC00235,519471.33200000005,2023-03-27 17:25:32,Debit,Los Angeles,D000149,81.102.230.41,M010,38,37,1,97033191.59779999,2024-11-04 08:12:10,36-45,7,17,5,5,0,Branch,Doctor
TX001323,AC00259,388260.36900000006,2023-01-10 16:32:06,Debit,New York,D000023,13.149.61.4,M053,20,134,1,18201048.803,2024-11-04 08:11:25,18-25,3,16,3,4,3,Online,Student
TX001324,AC00329,475069.1430000001,2023-05-29 18:40:32,Debit,Austin,D000112,13.149.61.4,M015,39,152,1,11585213.7576,2024-11-04 08:07:18,36-45,9,18,6,4,1,ATM,Engineer
TX001325,AC00482,1316657.5645,2023-10-03 17:27:25,Debit,Denver,D000103,115.196.150.105,M030,61,96,1,33415490.801,2024-11-04 08:07:37,55+,6,17,5,1,1,ATM,Retired
TX001326,AC00020,690114.6625,2023-01-12 17:58:56,Credit,Jacksonville,D000133,186.135.2.148,M036,25,289,1,3265991.9821999995,2024-11-04 08:09:04,18-25,9,17,7,7,2,Online,Student
TX001327,AC00453,210901.0635,2023-05-01 16:23:22,Debit,Atlanta,D000517,147.119.62.178,M018,38,90,1,191851432.89439997,2024-11-04 08:10:57,36-45,9,16,4,10,0,Branch,Doctor
TX001328,AC00367,413934.58200000005,2023-10-11 18:04:39,Credit,Columbus,D000682,217.82.46.37,M053,30,137,1,129384745.4714,2024-11-04 08:11:54,26-35,7,18,6,2,4,Branch,Engineer
TX001329,AC00167,941695.086,2023-01-19 16:28:08,Debit,Columbus,D000193,13.149.61.4,M030,66,156,1,95421148.05139998,2024-11-04 08:09:44,55+,5,16,6,4,3,Online,Retired
TX001330,AC00110,430359.938,2023-02-15 16:50:13,Debit,Jacksonville,D000316,32.169.88.41,M015,64,68,1,85801847.96739998,2024-11-04 08:10:52,55+,8,16,3,6,3,Online,Retired
TX001331,AC00078,1178231.7255000002,2023-05-08 16:37:14,Debit,Dallas,D000693,13.149.61.4,M034,68,51,1,41890918.3464,2024-11-04 08:08:12,55+,6,16,4,4,1,ATM,Retired
TX001332,AC00212,1168176.9515000002,2023-11-03 18:37:18,Debit,Fort Worth,D000399,13.149.61.4,M015,55,157,1,44498959.6358,2024-11-04 08:12:18,46-55,3,18,4,4,3,Online,Engineer
TX001333,AC00051,357961.72750000004,2023-06-21 16:49:10,Debit,Tucson,D000049,13.149.61.4,M030,48,288,1,3342160.891,2024-11-04 08:07:18,46-55,4,16,1,4,0,Branch,Engineer
TX001334,AC00250,1612141.276,2023-03-20 16:35:53,Credit,Jacksonville,D000692,177.172.184.163,M013,20,68,1,18399058.212399997,2024-11-04 08:12:12,18-25,2,16,2,3,4,Branch,Student
TX001335,AC00304,390179.21900000004,2023-12-20 17:13:50,Debit,Milwaukee,D000057,13.149.61.4,M053,60,66,1,202130218.86259997,2024-11-04 08:09:43,55+,11,17,4,4,1,ATM,Doctor
TX001336,AC00007,174385.348,2023-11-20 17:08:33,Debit,Jacksonville,D000086,81.102.230.41,M018,26,284,1,105883066.689,2024-11-04 08:10:50,26-35,5,17,2,5,1,ATM,Engineer
TX001337,AC00017,115342.33350000001,2023-11-27 17:39:39,Credit,Albuquerque,D000636,177.172.184.163,M036,61,122,1,107646257.91379999,2024-11-04 08:08:09,55+,5,17,3,3,4,Branch,Retired
TX001338,AC00158,755873.652,2023-05-16 16:57:35,Debit,Houston,D000504,177.172.184.163,M053,72,47,1,108877605.6836,2024-11-04 08:12:07,55+,7,16,7,3,0,Branch,Retired
TX001339,AC00110,37206.7615,2023-11-17 16:39:20,Debit,Jacksonville,D000294,32.169.88.41,M007,43,45,1,146500286.07399997,2024-11-04 08:11:24,36-45,8,16,4,6,1,ATM,Doctor
TX001340,AC00175,1069586.4385000002,2023-04-14 16:52:23,Credit,Washington,D000180,13.149.61.4,M036,80,49,1,44165423.12499999,2024-11-04 08:09:54,55+,7,16,4,4,2,Online,Retired
TX001341,AC00079,109509.0295,2023-08-25 16:30:02,Credit,Atlanta,D000250,13.149.61.4,M010,31,99,1,138706510.75539997,2024-11-04 08:11:35,26-35,5,16,5,4,2,Online,Doctor
TX001342,AC00403,758464.0995,2023-08-07 16:38:52,Credit,Miami,D000045,32.169.88.41,M036,18,167,1,26243860.749199998,2024-11-04 08:08:21,,8,16,5,6,2,Online,Student
TX001343,AC00228,554643.8525,2023-06-09 17:58:00,Debit,New York,D000493,32.169.88.41,M088,75,116,1,84551904.27259998,2024-11-04 08:11:58,55+,8,17,6,6,1,ATM,Retired
TX001344,AC00344,88478.4335,2023-03-27 17:07:20,Debit,San Francisco,D000184,13.149.61.4,M030,33,233,1,77741927.77019998,2024-11-04 08:10:44,26-35,4,17,5,4,3,Online,Doctor
TX001345,AC00466,643774.4349999999,2023-08-14 16:01:02,Debit,Sacramento,D000326,81.102.230.41,M030,63,47,1,95886641.24599998,2024-11-04 08:12:23,55+,4,16,5,5,1,ATM,Retired
TX001346,AC00204,744648.3795,2023-09-05 17:34:08,Debit,Atlanta,D000422,32.169.88.41,M036,24,68,1,4310041.5954,2024-11-04 08:10:37,18-25,7,17,7,6,3,Online,Student
TX001347,AC00030,999452.471,2023-03-20 16:29:02,Credit,Sacramento,D000309,217.82.46.37,M055,51,66,1,136877118.03759998,2024-11-04 08:08:47,46-55,9,16,7,2,2,Online,Engineer
TX001348,AC00455,1510921.9385000002,2023-06-19 16:22:28,Debit,Houston,D000351,177.172.184.163,M055,25,39,1,4476066.0138,2024-11-04 08:06:44,18-25,7,16,3,3,3,Online,Student
TX001349,AC00094,60827.805,2023-06-01 16:56:33,Credit,Austin,D000596,177.172.184.163,M018,48,121,1,11066908.135999998,2024-11-04 08:08:02,46-55,4,16,2,3,5,ATM,Doctor
TX001350,AC00185,42790.615000000005,2023-05-01 16:57:17,Debit,Tucson,D000035,141.241.241.128,M030,21,90,1,17857396.108999997,2024-11-04 08:12:18,18-25,6,16,5,9,1,ATM,Student
TX001351,AC00351,389757.07200000004,2023-01-18 16:59:48,Debit,Austin,D000004,186.135.2.148,M036,56,181,1,23243371.0586,2024-11-04 08:09:15,55+,2,16,4,7,1,ATM,Retired
TX001352,AC00335,606241.7289999999,2023-02-27 17:06:57,Credit,Austin,D000625,81.102.230.41,M041,49,172,1,114844219.79539998,2024-11-04 08:12:09,46-55,2,17,3,5,4,Branch,Doctor
TX001353,AC00409,368860.7955,2023-12-28 16:34:52,Debit,Albuquerque,D000117,81.102.230.41,M018,54,39,1,38838360.065799996,2024-11-04 08:06:41,46-55,5,16,3,5,3,Online,Engineer
TX001354,AC00312,1685959.4355000001,2023-06-15 16:48:29,Debit,Charlotte,D000106,217.82.46.37,M088,66,51,1,30646483.184799995,2024-11-04 08:09:11,55+,4,16,3,2,3,Online,Retired
TX001355,AC00097,31008.876,2023-11-23 16:14:48,Debit,Charlotte,D000239,177.172.184.163,M053,20,173,1,27279133.0858,2024-11-04 08:07:45,18-25,3,16,4,3,3,Online,Student
TX001356,AC00447,404436.27450000006,2023-05-31 16:50:20,Debit,Atlanta,D000009,32.169.88.41,M018,71,161,1,80284660.17099997,2024-11-04 08:11:21,55+,4,16,2,6,1,ATM,Retired
TX001357,AC00280,780300.6124999999,2023-11-08 18:32:44,Debit,Atlanta,D000013,32.169.88.41,M007,57,107,1,193333751.26799998,2024-11-04 08:11:01,55+,5,18,5,6,1,ATM,Doctor
TX001358,AC00023,811481.9249999999,2023-02-27 16:15:53,Debit,Tucson,D000237,32.169.88.41,M010,40,111,1,113307750.08819999,2024-11-04 08:10:52,36-45,6,16,1,6,1,ATM,Engineer
TX001359,AC00077,39566.947,2023-06-21 17:10:18,Credit,Tucson,D000627,13.149.61.4,M013,35,225,1,185971252.64199996,2024-11-04 08:08:49,26-35,6,17,6,4,5,ATM,Doctor
TX001360,AC00113,334628.5115,2023-01-09 16:08:52,Debit,San Francisco,D000078,81.102.230.41,M015,19,36,1,16767377.369199997,2024-11-04 08:11:01,18-25,4,16,5,5,1,ATM,Student
TX001361,AC00391,31008.876,2023-10-16 16:47:15,Credit,Sacramento,D000065,32.169.88.41,M053,76,91,1,53883355.99519999,2024-11-04 08:07:51,55+,3,16,2,6,4,Branch,Retired
TX001362,AC00136,118930.583,2023-01-03 18:18:14,Debit,Denver,D000376,81.102.230.41,M091,49,44,1,77541835.61719999,2024-11-04 08:08:55,46-55,8,18,6,5,3,Online,Engineer
TX001363,AC00204,105249.18250000001,2023-09-05 16:05:58,Credit,San Francisco,D000287,141.241.241.128,M018,58,40,1,40575665.763,2024-11-04 08:09:36,55+,7,16,6,9,4,Branch,Retired
TX001364,AC00089,392788.85500000004,2023-09-21 16:08:00,Debit,Charlotte,D000359,81.102.230.41,M053,49,95,1,76124826.13219999,2024-11-04 08:10:26,46-55,5,16,5,5,0,Branch,Doctor
TX001365,AC00305,31757.2275,2023-09-11 17:05:50,Debit,Tucson,D000477,13.149.61.4,M088,26,159,1,90596323.73459998,2024-11-04 08:08:11,26-35,6,17,3,4,0,Branch,Engineer
TX001366,AC00338,175229.642,2023-11-10 16:43:45,Debit,Milwaukee,D000353,141.241.241.128,M089,58,77,1,38948894.243999995,2024-11-04 08:08:22,55+,7,16,6,9,0,Branch,Engineer
TX001367,AC00268,375116.24650000007,2023-06-12 16:34:59,Debit,Houston,D000472,32.169.88.41,M089,31,212,1,178344245.5788,2024-11-04 08:08:35,26-35,4,16,3,6,1,ATM,Doctor
TX001368,AC00363,95213.597,2023-12-07 16:19:07,Debit,Portland,D000080,13.149.61.4,M055,55,111,1,57147907.8208,2024-11-04 08:07:23,46-55,12,16,2,4,1,ATM,Engineer
TX001369,AC00316,934787.226,2023-01-02 16:01:14,Credit,Los Angeles,D000361,81.102.230.41,M006,28,84,1,4778658.9054,2024-11-04 08:12:22,26-35,6,16,3,5,4,Branch,Student
TX001370,AC00167,778285.8200000001,2023-08-08 17:41:41,Debit,Tucson,D000643,217.82.46.37,M010,37,44,1,145118683.23019996,2024-11-04 08:09:24,36-45,5,17,5,2,3,Online,Engineer
TX001371,AC00405,984274.3675,2023-10-16 17:08:36,Debit,Columbus,D000335,13.149.61.4,M066,57,143,1,142586513.3148,2024-11-04 08:10:05,55+,6,17,4,4,0,Branch,Engineer
TX001372,AC00098,663807.2289999999,2023-10-09 17:32:57,Debit,Portland,D000354,177.172.184.163,M007,31,163,1,113428697.98439999,2024-11-04 08:11:40,26-35,5,17,4,3,1,ATM,Doctor
TX001373,AC00116,684185.416,2023-10-09 17:23:21,Debit,New York,D000399,177.172.184.163,M007,47,52,1,36979660.1702,2024-11-04 08:11:57,46-55,6,17,4,3,3,Online,Engineer
TX001374,AC00267,31008.876,2023-01-13 16:23:56,Debit,Louisville,D000072,13.149.61.4,M018,36,280,1,31805083.696,2024-11-04 08:11:14,36-45,10,16,6,4,3,Online,Engineer
TX001375,AC00447,406201.61650000006,2023-10-20 16:02:07,Debit,Atlanta,D000674,134.222.122.238,M066,30,111,1,95402403.35899998,2024-11-04 08:07:50,26-35,4,16,7,8,0,Branch,Doctor
TX001376,AC00042,425006.34650000004,2023-09-13 18:11:22,Credit,Charlotte,D000203,32.169.88.41,M018,23,196,1,10521675.615,2024-11-04 08:11:50,18-25,5,18,9,6,4,Branch,Student
TX001377,AC00074,533881.8955,2023-05-04 17:49:33,Debit,Jacksonville,D000530,81.102.230.41,M088,48,83,1,123485076.68959999,2024-11-04 08:09:46,46-55,3,17,5,5,3,Online,Engineer
TX001378,AC00063,224275.448,2023-10-04 17:10:02,Debit,Houston,D000024,177.172.184.163,M026,45,263,1,114808961.92159998,2024-11-04 08:10:02,36-45,10,17,4,3,1,ATM,Doctor
TX001379,AC00085,630860.5745,2023-04-03 17:59:23,Credit,Austin,D000133,177.172.184.163,M018,39,247,1,103646795.13219997,2024-11-04 08:09:57,36-45,6,17,7,3,2,Online,Doctor
TX001380,AC00126,148768.7005,2023-07-25 18:00:25,Debit,Louisville,D000522,13.149.61.4,M018,54,55,1,76743252.21399999,2024-11-04 08:07:12,46-55,7,18,3,4,0,Branch,Retired
TX001381,AC00471,809256.059,2023-06-20 17:07:05,Debit,Austin,D000339,81.102.230.41,M013,67,103,1,178984242.93359998,2024-11-04 08:10:18,55+,6,17,4,5,3,Online,Doctor
TX001382,AC00304,601924.3165,2023-03-10 16:35:33,Debit,Charlotte,D000211,177.172.184.163,M034,73,152,1,105530934.2532,2024-11-04 08:10:23,55+,11,16,7,3,0,Branch,Retired
TX001383,AC00242,790029.182,2023-06-20 18:43:51,Debit,Washington,D000104,141.241.241.128,M013,29,153,1,127045378.10639998,2024-11-04 08:11:43,26-35,9,18,2,9,0,Branch,Doctor
TX001384,AC00261,976176.8205000001,2023-07-14 16:22:54,Debit,Jacksonville,D000316,217.82.46.37,M018,59,89,1,113666874.59179997,2024-11-04 08:09:07,55+,8,16,3,2,0,Branch,Retired
TX001385,AC00338,293737.8180000001,2023-11-27 16:57:08,Debit,Omaha,D000637,13.149.61.4,M018,24,201,1,19223973.4454,2024-11-04 08:09:29,18-25,7,16,4,4,1,ATM,Student
TX001386,AC00292,44152.9985,2023-06-09 18:33:04,Debit,Milwaukee,D000363,81.102.230.41,M053,63,166,1,88646875.72499998,2024-11-04 08:09:14,55+,7,18,3,5,0,Branch,Retired
TX001387,AC00024,132938.188,2023-10-30 16:36:24,Debit,Los Angeles,D000379,13.149.61.4,M015,25,129,1,10543841.9576,2024-11-04 08:11:01,18-25,5,16,4,4,3,Online,Student
TX001388,AC00441,98341.32250000001,2023-08-29 16:16:15,Credit,Austin,D000113,141.241.241.128,M053,28,66,1,25951086.506,2024-11-04 08:11:52,26-35,6,16,5,9,4,Branch,Student
TX001389,AC00412,782219.4624999999,2023-08-07 17:17:34,Debit,Denver,D000013,217.82.46.37,M034,25,263,1,4073055.1271999995,2024-11-04 08:08:37,18-25,4,17,5,2,1,ATM,Student
TX001390,AC00315,881232.1225,2023-05-23 16:44:33,Debit,Tucson,D000248,186.135.2.148,M053,25,59,1,1945383.7723999997,2024-11-04 08:11:47,18-25,5,16,5,7,0,Branch,Student
TX001391,AC00120,578648.666,2023-02-09 17:46:49,Debit,Atlanta,D000014,32.169.88.41,M030,49,118,1,154563479.15399998,2024-11-04 08:10:23,46-55,6,17,5,6,0,Branch,Doctor
TX001392,AC00462,33906.3395,2023-06-27 17:50:21,Debit,Austin,D000416,81.102.230.41,M053,63,91,1,15593602.5832,2024-11-04 08:10:55,55+,6,17,4,5,3,Online,Doctor
TX001393,AC00481,31008.876,2023-03-13 18:24:20,Credit,San Francisco,D000121,186.135.2.148,M034,32,132,1,191860656.4732,2024-11-04 08:11:04,26-35,4,18,1,7,2,Online,Doctor
TX001394,AC00166,770169.0845,2023-09-18 16:18:19,Debit,Los Angeles,D000404,134.222.122.238,M010,43,251,1,122116416.6096,2024-11-04 08:11:41,36-45,6,16,2,8,0,Branch,Engineer
TX001395,AC00438,279001.05000000005,2023-07-06 17:53:38,Debit,Tucson,D000069,81.102.230.41,M053,38,24,1,78021015.41259998,2024-11-04 08:09:52,36-45,8,17,5,5,3,Online,Engineer
TX001396,AC00090,1067533.2690000003,2023-10-19 16:34:22,Debit,Atlanta,D000377,81.102.230.41,M010,37,46,1,177556075.89359996,2024-11-04 08:07:12,36-45,9,16,6,5,3,Online,Doctor
TX001397,AC00041,65836.0035,2023-04-28 16:55:28,Debit,Tucson,D000353,13.149.61.4,M018,24,251,1,22088489.732399996,2024-11-04 08:11:26,18-25,7,16,6,4,1,ATM,Student
TX001398,AC00141,1497835.3815000004,2023-06-28 17:58:48,Credit,Tucson,D000451,177.172.184.163,M018,23,145,1,96897366.96159999,2024-11-04 08:07:01,18-25,5,17,9,3,2,Online,Student
TX001399,AC00410,542363.2124999999,2023-03-08 17:42:36,Debit,Fort Worth,D000626,81.102.230.41,M034,35,161,1,205316221.50099996,2024-11-04 08:08:51,26-35,5,17,8,5,1,ATM,Doctor
TX001400,AC00362,585767.5995,2023-09-27 16:25:38,Debit,Milwaukee,D000657,81.102.230.41,M018,68,147,1,192782568.05099997,2024-11-04 08:09:31,55+,12,16,4,5,3,Online,Doctor
TX001401,AC00315,356541.7785000001,2023-09-20 16:30:06,Debit,Austin,D000696,81.102.230.41,M018,32,116,1,142648846.85539997,2024-11-04 08:10:15,26-35,5,16,2,5,3,Online,Doctor
TX001402,AC00092,126663.54850000002,2023-10-06 18:39:39,Debit,Milwaukee,D000317,177.172.184.163,M007,49,179,1,51711500.72259999,2024-11-04 08:07:05,46-55,8,18,5,3,3,Online,Engineer
TX001403,AC00133,859549.1175,2023-01-11 17:27:56,Debit,Tucson,D000442,32.169.88.41,M091,29,75,1,112236178.50599998,2024-11-04 08:09:20,26-35,7,17,5,6,0,Branch,Engineer
TX001404,AC00069,535935.0650000001,2023-06-22 17:28:02,Debit,Charlotte,D000674,186.135.2.148,M079,19,48,1,17757126.881399997,2024-11-04 08:07:20,18-25,7,17,7,7,1,ATM,Student
TX001405,AC00498,51329.497500000005,2023-05-08 16:25:03,Debit,New York,D000537,186.135.2.148,M047,33,27,1,179469670.95979998,2024-11-04 08:07:00,26-35,8,16,3,7,3,Online,Doctor
TX001406,AC00006,1172705.4375,2023-08-11 17:12:30,Debit,Houston,D000044,81.102.230.41,M088,27,121,1,13282501.0242,2024-11-04 08:09:23,26-35,4,17,6,5,1,ATM,Student
TX001407,AC00104,528067.7799999999,2023-08-24 17:13:38,Debit,New York,D000122,177.172.184.163,M018,54,81,1,18300276.6588,2024-11-04 08:09:50,46-55,1,17,4,3,3,Online,Engineer
TX001408,AC00311,820865.1015,2023-02-21 17:42:42,Debit,Austin,D000018,81.102.230.41,M089,18,189,1,22012767.1258,2024-11-04 08:08:54,,6,17,3,5,0,Branch,Student
TX001409,AC00144,900190.3605,2023-12-04 17:53:57,Credit,Austin,D000501,81.102.230.41,M088,54,139,1,18823342.837199997,2024-11-04 08:07:30,46-55,8,17,7,5,5,ATM,Doctor
TX001410,AC00157,197277.2285,2023-12-04 16:23:00,Debit,Atlanta,D000076,13.149.61.4,M018,76,47,1,48035160.733799994,2024-11-04 08:08:07,55+,5,16,4,4,0,Branch,Retired
TX001411,AC00171,43385.4585,2023-12-21 17:56:04,Debit,Atlanta,D000255,81.102.230.41,M036,19,145,1,16538126.8058,2024-11-04 08:06:47,18-25,5,17,6,5,3,Online,Student
TX001412,AC00374,131019.338,2023-06-08 18:54:04,Debit,Atlanta,D000649,13.149.61.4,M007,56,293,1,47801447.148399994,2024-11-04 08:08:24,55+,6,18,8,4,3,Online,Engineer
TX001413,AC00219,64569.5625,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M036,63,146,1,189231192.67819998,2024-11-04 08:07:24,55+,10,17,4,11,2,Online,Doctor
TX001414,AC00405,695928.778,2023-01-16 18:02:19,Credit,Miami,D000280,81.102.230.41,M013,63,137,1,30360105.939799998,2024-11-04 08:06:30,55+,6,18,8,5,5,ATM,Retired
TX001415,AC00075,140517.6455,2023-06-23 16:41:27,Debit,San Francisco,D000128,217.82.46.37,M053,20,172,1,19486399.139,2024-11-04 08:12:22,18-25,5,16,6,2,0,Branch,Student
TX001416,AC00136,1255868.3965000003,2023-11-20 16:31:36,Credit,Austin,D000380,81.102.230.41,M088,25,104,1,2448961.4214,2024-11-04 08:08:39,18-25,8,16,6,5,2,Online,Student
TX001417,AC00056,35614.116,2023-04-24 17:04:21,Credit,Houston,D000189,186.135.2.148,M018,49,161,1,62934215.843799986,2024-11-04 08:07:40,46-55,6,17,2,7,4,Branch,Engineer
TX001418,AC00368,746528.8525,2023-01-06 17:35:08,Debit,Dallas,D000379,81.102.230.41,M010,27,41,1,11321300.389999999,2024-11-04 08:11:28,26-35,4,17,4,5,1,ATM,Student
TX001419,AC00261,31008.876,2023-03-15 16:47:45,Debit,Houston,D000011,81.102.230.41,M034,67,105,1,43497159.9642,2024-11-04 08:10:18,55+,8,16,1,5,3,Online,Retired
TX001420,AC00090,210075.958,2023-06-26 17:38:22,Debit,Louisville,D000122,13.149.61.4,M034,61,93,1,109678420.59779999,2024-11-04 08:07:26,55+,9,17,4,4,3,Online,Retired
TX001421,AC00297,128390.5135,2023-01-30 18:47:17,Debit,Atlanta,D000509,81.102.230.41,M047,39,85,1,12959229.464,2024-11-04 08:10:19,36-45,10,18,2,5,1,ATM,Doctor
TX001422,AC00144,643736.0580000001,2023-03-02 16:06:18,Debit,Charlotte,D000211,81.102.230.41,M030,45,155,1,44974866.54839999,2024-11-04 08:06:45,36-45,8,16,7,5,0,Branch,Engineer
TX001423,AC00207,73185.19900000001,2023-12-28 16:51:20,Debit,Albuquerque,D000572,177.172.184.163,M026,19,174,1,16650297.4254,2024-11-04 08:09:59,18-25,2,16,2,3,3,Online,Student
TX001424,AC00443,1685959.4355000001,2023-12-20 18:12:25,Debit,Houston,D000474,49.31.186.82,M053,60,173,1,176047425.69019997,2024-11-04 08:09:33,55+,4,18,4,11,0,Branch,Doctor
TX001425,AC00179,690824.637,2023-02-09 16:29:06,Debit,Dallas,D000072,49.31.186.82,M091,68,68,1,95220014.52659999,2024-11-04 08:08:53,55+,6,16,6,11,3,Online,Retired
TX001426,AC00175,1089350.5935000002,2023-02-06 18:39:23,Debit,Houston,D000605,32.169.88.41,M034,63,80,1,206552329.82759997,2024-11-04 08:10:40,55+,7,18,3,6,3,Online,Doctor
TX001427,AC00386,418674.1415000001,2023-05-23 16:29:31,Debit,Austin,D000626,81.102.230.41,M036,19,185,1,9236027.7442,2024-11-04 08:10:27,18-25,8,16,8,5,1,ATM,Student
TX001428,AC00067,402939.5715000001,2023-09-07 17:19:21,Debit,Denver,D000381,32.169.88.41,M013,19,40,1,28831372.137399998,2024-11-04 08:11:39,18-25,7,17,4,6,1,ATM,Student
TX001429,AC00369,31008.876,2023-11-13 16:32:53,Debit,Tucson,D000320,13.149.61.4,M034,19,280,1,14353031.234599998,2024-11-04 08:06:56,18-25,6,16,6,4,0,Branch,Student
TX001430,AC00257,160089.91550000003,2023-05-30 16:28:48,Debit,New York,D000627,81.102.230.41,M034,56,109,1,27821985.328399997,2024-11-04 08:11:40,55+,11,16,6,5,3,Online,Retired
TX001431,AC00059,661945.9445000001,2023-03-20 17:30:52,Debit,Austin,D000264,141.241.241.128,M053,34,106,1,82981664.36559997,2024-11-04 08:09:39,26-35,4,17,7,9,3,Online,Doctor
TX001432,AC00341,330598.9265,2023-01-30 17:22:39,Debit,El Paso,D000474,13.149.61.4,M034,36,283,1,129439640.64199997,2024-11-04 08:08:42,36-45,5,17,4,4,1,ATM,Engineer
TX001433,AC00357,375212.189,2023-07-17 16:05:23,Debit,Omaha,D000144,13.149.61.4,M036,60,255,1,41575531.458399996,2024-11-04 08:09:01,55+,6,16,3,4,3,Online,Retired
TX001434,AC00455,194245.4455,2023-08-04 18:34:01,Debit,Jacksonville,D000696,177.172.184.163,M015,45,87,1,91785272.79539998,2024-11-04 08:06:42,36-45,7,18,2,3,3,Online,Engineer
TX001435,AC00346,346275.93100000004,2023-03-13 16:26:30,Debit,Jacksonville,D000456,134.222.122.238,M015,25,34,1,12373829.745,2024-11-04 08:11:23,18-25,1,16,4,8,1,ATM,Student
TX001436,AC00118,1328899.8275,2023-03-07 16:51:37,Debit,Charlotte,D000577,32.169.88.41,M018,53,109,1,36471321.96439999,2024-11-04 08:12:17,46-55,4,16,4,6,0,Branch,Retired
TX001437,AC00275,282666.05350000004,2023-06-12 17:10:27,Credit,Atlanta,D000059,32.169.88.41,M015,34,92,1,202703419.65479997,2024-11-04 08:07:58,26-35,9,17,5,6,2,Online,Doctor
TX001438,AC00028,206238.258,2023-02-07 17:38:18,Debit,Los Angeles,D000624,177.172.184.163,M018,20,103,1,20520927.6386,2024-11-04 08:12:07,18-25,3,17,3,3,0,Branch,Student
TX001439,AC00179,1685959.4355000001,2023-09-15 17:31:42,Credit,Columbus,D000246,32.169.88.41,M034,62,83,1,171053006.53739998,2024-11-04 08:10:52,55+,6,17,2,6,2,Online,Doctor
TX001440,AC00090,156405.72350000002,2023-08-10 16:10:22,Debit,Washington,D000079,81.102.230.41,M018,25,97,1,12875770.952599999,2024-11-04 08:07:15,18-25,9,16,6,5,0,Branch,Student
TX001441,AC00367,701301.5580000001,2023-05-22 17:59:02,Credit,Atlanta,D000310,32.169.88.41,M023,76,216,1,106330112.72599998,2024-11-04 08:10:38,55+,7,17,7,6,2,Online,Retired
TX001442,AC00441,942347.4950000001,2023-06-05 16:08:37,Credit,Houston,D000408,81.102.230.41,M036,35,125,1,116542250.89899999,2024-11-04 08:07:32,26-35,6,16,2,5,2,Online,Engineer
TX001443,AC00266,868855.5399999999,2023-11-24 16:45:11,Debit,Los Angeles,D000527,186.135.2.148,M034,80,151,1,72013490.26579998,2024-11-04 08:07:34,55+,4,16,5,7,0,Branch,Retired
TX001444,AC00072,1237735.2640000002,2023-12-22 17:08:55,Debit,Houston,D000515,81.102.230.41,M013,70,78,1,109514776.45779999,2024-11-04 08:07:29,55+,4,17,7,5,0,Branch,Retired
